"  NO.",DateTime,¢XC,%RH,hPa,DP,¢XF
"  12257","2019-09-06 21:05:37",23.3,65.5,979.8,16.5,73.9
"  12258","2019-09-06 21:05:52",23.3,65.5,979.8,16.5,73.9
"  12259","2019-09-06 21:06:07",23.3,65.5,979.6,16.5,73.9
"  12260","2019-09-06 21:06:22",23.3,65.5,979.7,16.5,73.9
"  12261","2019-09-06 21:06:37",23.3,65.5,979.6,16.5,73.9
"  12262","2019-09-06 21:06:52",23.3,65.5,979.7,16.5,73.9
"  12263","2019-09-06 21:07:07",23.3,65.5,979.8,16.5,73.9
"  12264","2019-09-06 21:07:22",23.3,65.5,979.8,16.5,73.9
"  12265","2019-09-06 21:07:37",23.3,65.5,979.7,16.5,73.9
"  12266","2019-09-06 21:07:52",23.3,65.5,979.7,16.5,73.9
"  12267","2019-09-06 21:08:07",23.3,65.5,979.8,16.5,73.9
"  12268","2019-09-06 21:08:22",23.3,65.5,979.7,16.5,73.9
"  12269","2019-09-06 21:08:37",23.3,65.5,979.8,16.5,73.9
"  12270","2019-09-06 21:08:52",23.3,65.5,979.8,16.5,73.9
"  12271","2019-09-06 21:09:07",23.3,65.5,979.9,16.5,73.9
"  12272","2019-09-06 21:09:22",23.3,65.5,979.8,16.5,73.9
"  12273","2019-09-06 21:09:37",23.3,65.5,979.9,16.5,73.9
"  12274","2019-09-06 21:09:52",23.3,65.5,979.8,16.5,73.9
"  12275","2019-09-06 21:10:07",23.3,65.5,979.8,16.5,73.9
"  12276","2019-09-06 21:10:22",23.3,65.5,979.7,16.5,73.9
"  12277","2019-09-06 21:10:37",23.3,65.5,979.8,16.5,73.9
"  12278","2019-09-06 21:10:52",23.3,65.5,979.9,16.5,73.9
"  12279","2019-09-06 21:11:07",23.3,65.5,979.8,16.5,73.9
"  12280","2019-09-06 21:11:22",23.3,65.5,980.0,16.5,73.9
"  12281","2019-09-06 21:11:37",23.3,65.5,979.8,16.5,73.9
"  12282","2019-09-06 21:11:52",23.3,65.5,979.9,16.5,73.9
"  12283","2019-09-06 21:12:07",23.3,65.5,979.8,16.5,73.9
"  12284","2019-09-06 21:12:22",23.3,65.5,979.9,16.5,73.9
"  12285","2019-09-06 21:12:37",23.3,65.5,979.8,16.5,73.9
"  12286","2019-09-06 21:12:52",23.3,65.5,979.8,16.5,73.9
"  12287","2019-09-06 21:13:07",23.3,65.5,979.8,16.5,73.9
"  12288","2019-09-06 21:13:22",23.3,65.5,979.9,16.5,73.9
"  12289","2019-09-06 21:13:37",23.3,65.5,979.9,16.5,73.9
"  12290","2019-09-06 21:13:52",23.3,65.5,979.9,16.5,73.9
"  12291","2019-09-06 21:14:07",23.3,65.5,979.9,16.5,73.9
"  12292","2019-09-06 21:14:22",23.3,65.5,979.9,16.5,73.9
"  12293","2019-09-06 21:14:37",23.3,65.5,979.9,16.5,73.9
"  12294","2019-09-06 21:14:52",23.3,65.5,979.8,16.5,73.9
"  12295","2019-09-06 21:15:07",23.3,65.4,979.7,16.4,73.9
"  12296","2019-09-06 21:15:22",23.3,65.4,979.9,16.4,73.9
"  12297","2019-09-06 21:15:37",23.3,65.4,979.9,16.4,73.9
"  12298","2019-09-06 21:15:52",23.3,65.4,979.9,16.4,73.9
"  12299","2019-09-06 21:16:07",23.3,65.4,980.0,16.4,73.9
"  12300","2019-09-06 21:16:22",23.3,65.4,979.9,16.4,73.9
"  12301","2019-09-06 21:16:37",23.3,65.4,979.9,16.4,73.9
"  12302","2019-09-06 21:16:52",23.3,65.4,979.9,16.4,73.9
"  12303","2019-09-06 21:17:07",23.3,65.4,979.8,16.4,73.9
"  12304","2019-09-06 21:17:22",23.3,65.4,979.9,16.4,73.9
"  12305","2019-09-06 21:17:37",23.3,65.4,979.9,16.4,73.9
"  12306","2019-09-06 21:17:52",23.3,65.4,979.8,16.4,73.9
"  12307","2019-09-06 21:18:07",23.3,65.4,979.9,16.4,73.9
"  12308","2019-09-06 21:18:22",23.3,65.4,979.9,16.4,73.9
"  12309","2019-09-06 21:18:37",23.3,65.4,979.9,16.4,73.9
"  12310","2019-09-06 21:18:52",23.3,65.4,979.9,16.4,73.9
"  12311","2019-09-06 21:19:07",23.3,65.4,979.9,16.4,73.9
"  12312","2019-09-06 21:19:22",23.3,65.4,979.9,16.4,73.9
"  12313","2019-09-06 21:19:37",23.3,65.4,979.9,16.4,73.9
"  12314","2019-09-06 21:19:52",23.3,65.4,979.8,16.4,73.9
"  12315","2019-09-06 21:20:07",23.3,65.5,979.9,16.5,73.9
"  12316","2019-09-06 21:20:22",23.3,65.5,979.9,16.5,73.9
"  12317","2019-09-06 21:20:37",23.3,65.5,979.9,16.5,73.9
"  12318","2019-09-06 21:20:52",23.3,65.5,979.8,16.5,73.9
"  12319","2019-09-06 21:21:07",23.3,65.5,979.9,16.5,73.9
"  12320","2019-09-06 21:21:22",23.3,65.5,979.9,16.5,73.9
"  12321","2019-09-06 21:21:37",23.3,65.5,979.8,16.5,73.9
"  12322","2019-09-06 21:21:52",23.3,65.5,979.9,16.5,73.9
"  12323","2019-09-06 21:22:07",23.3,65.5,979.7,16.5,73.9
"  12324","2019-09-06 21:22:22",23.3,65.5,979.9,16.5,73.9
"  12325","2019-09-06 21:22:37",23.3,65.5,979.8,16.5,73.9
"  12326","2019-09-06 21:22:52",23.3,65.5,979.8,16.5,73.9
"  12327","2019-09-06 21:23:07",23.3,65.5,979.9,16.5,73.9
"  12328","2019-09-06 21:23:22",23.3,65.5,979.8,16.5,73.9
"  12329","2019-09-06 21:23:37",23.3,65.5,979.9,16.5,73.9
"  12330","2019-09-06 21:23:52",23.3,65.5,979.9,16.5,73.9
"  12331","2019-09-06 21:24:07",23.3,65.5,979.9,16.5,73.9
"  12332","2019-09-06 21:24:22",23.3,65.5,979.8,16.5,73.9
"  12333","2019-09-06 21:24:37",23.3,65.5,979.7,16.5,73.9
"  12334","2019-09-06 21:24:52",23.3,65.5,979.8,16.5,73.9
"  12335","2019-09-06 21:25:07",23.3,65.5,979.8,16.5,73.9
"  12336","2019-09-06 21:25:22",23.3,65.5,979.9,16.5,73.9
"  12337","2019-09-06 21:25:37",23.3,65.5,979.8,16.5,73.9
"  12338","2019-09-06 21:25:52",23.3,65.5,979.8,16.5,73.9
"  12339","2019-09-06 21:26:07",23.3,65.5,979.7,16.5,73.9
"  12340","2019-09-06 21:26:22",23.3,65.5,979.8,16.5,73.9
"  12341","2019-09-06 21:26:37",23.3,65.5,979.9,16.5,73.9
"  12342","2019-09-06 21:26:52",23.3,65.5,979.9,16.5,73.9
"  12343","2019-09-06 21:27:07",23.3,65.5,979.9,16.5,73.9
"  12344","2019-09-06 21:27:22",23.3,65.5,979.9,16.5,73.9
"  12345","2019-09-06 21:27:37",23.3,65.5,979.8,16.5,73.9
"  12346","2019-09-06 21:27:52",23.3,65.5,979.7,16.5,73.9
"  12347","2019-09-06 21:28:07",23.3,65.5,979.8,16.5,73.9
"  12348","2019-09-06 21:28:22",23.3,65.5,979.8,16.5,73.9
"  12349","2019-09-06 21:28:37",23.3,65.5,979.8,16.5,73.9
"  12350","2019-09-06 21:28:52",23.3,65.5,979.8,16.5,73.9
"  12351","2019-09-06 21:29:07",23.3,65.5,979.9,16.5,73.9
"  12352","2019-09-06 21:29:22",23.3,65.5,979.8,16.5,73.9
"  12353","2019-09-06 21:29:37",23.3,65.5,979.9,16.5,73.9
"  12354","2019-09-06 21:29:52",23.3,65.5,980.0,16.5,73.9
"  12355","2019-09-06 21:30:07",23.3,65.5,979.9,16.5,73.9
"  12356","2019-09-06 21:30:22",23.3,65.5,980.0,16.5,73.9
"  12357","2019-09-06 21:30:37",23.3,65.5,979.9,16.5,73.9
"  12358","2019-09-06 21:30:52",23.3,65.5,979.9,16.5,73.9
"  12359","2019-09-06 21:31:07",23.3,65.5,979.9,16.5,73.9
"  12360","2019-09-06 21:31:22",23.3,65.5,980.0,16.5,73.9
"  12361","2019-09-06 21:31:37",23.3,65.5,979.9,16.5,73.9
"  12362","2019-09-06 21:31:52",23.3,65.5,979.8,16.5,73.9
"  12363","2019-09-06 21:32:07",23.3,65.5,979.8,16.5,73.9
"  12364","2019-09-06 21:32:22",23.3,65.5,979.8,16.5,73.9
"  12365","2019-09-06 21:32:37",23.3,65.5,980.0,16.5,73.9
"  12366","2019-09-06 21:32:52",23.3,65.5,979.9,16.5,73.9
"  12367","2019-09-06 21:33:07",23.3,65.5,980.0,16.5,73.9
"  12368","2019-09-06 21:33:22",23.3,65.5,979.9,16.5,73.9
"  12369","2019-09-06 21:33:37",23.3,65.5,979.9,16.5,73.9
"  12370","2019-09-06 21:33:52",23.3,65.5,980.1,16.5,73.9
"  12371","2019-09-06 21:34:07",23.3,65.5,979.9,16.5,73.9
"  12372","2019-09-06 21:34:22",23.3,65.5,979.9,16.5,73.9
"  12373","2019-09-06 21:34:37",23.3,65.5,979.8,16.5,73.9
"  12374","2019-09-06 21:34:52",23.3,65.5,980.0,16.5,73.9
"  12375","2019-09-06 21:35:07",23.3,65.5,979.9,16.5,73.9
"  12376","2019-09-06 21:35:22",23.3,65.5,979.9,16.5,73.9
"  12377","2019-09-06 21:35:37",23.3,65.5,979.9,16.5,73.9
"  12378","2019-09-06 21:35:52",23.3,65.5,979.9,16.5,73.9
"  12379","2019-09-06 21:36:07",23.3,65.5,980.1,16.5,73.9
"  12380","2019-09-06 21:36:22",23.3,65.5,980.0,16.5,73.9
"  12381","2019-09-06 21:36:37",23.3,65.5,980.0,16.5,73.9
"  12382","2019-09-06 21:36:52",23.3,65.5,979.9,16.5,73.9
"  12383","2019-09-06 21:37:07",23.3,65.5,979.9,16.5,73.9
"  12384","2019-09-06 21:37:22",23.3,65.5,980.1,16.5,73.9
"  12385","2019-09-06 21:37:37",23.3,65.5,979.9,16.5,73.9
"  12386","2019-09-06 21:37:52",23.3,65.5,980.1,16.5,73.9
"  12387","2019-09-06 21:38:07",23.3,65.5,979.9,16.5,73.9
"  12388","2019-09-06 21:38:22",23.3,65.5,979.9,16.5,73.9
"  12389","2019-09-06 21:38:37",23.3,65.5,979.9,16.5,73.9
"  12390","2019-09-06 21:38:52",23.3,65.5,979.9,16.5,73.9
"  12391","2019-09-06 21:39:07",23.3,65.5,979.9,16.5,73.9
"  12392","2019-09-06 21:39:22",23.3,65.5,980.1,16.5,73.9
"  12393","2019-09-06 21:39:37",23.3,65.5,979.9,16.5,73.9
"  12394","2019-09-06 21:39:52",23.3,65.5,980.1,16.5,73.9
"  12395","2019-09-06 21:40:07",23.3,65.5,980.1,16.5,73.9
"  12396","2019-09-06 21:40:22",23.3,65.5,980.0,16.5,73.9
"  12397","2019-09-06 21:40:37",23.3,65.5,980.0,16.5,73.9
"  12398","2019-09-06 21:40:52",23.3,65.5,980.1,16.5,73.9
"  12399","2019-09-06 21:41:07",23.3,65.5,980.0,16.5,73.9
"  12400","2019-09-06 21:41:22",23.3,65.5,980.1,16.5,73.9
"  12401","2019-09-06 21:41:37",23.3,65.5,980.0,16.5,73.9
"  12402","2019-09-06 21:41:52",23.3,65.5,979.9,16.5,73.9
"  12403","2019-09-06 21:42:07",23.3,65.5,980.0,16.5,73.9
"  12404","2019-09-06 21:42:22",23.3,65.5,980.0,16.5,73.9
"  12405","2019-09-06 21:42:37",23.3,65.5,980.1,16.5,73.9
"  12406","2019-09-06 21:42:52",23.3,65.5,980.1,16.5,73.9
"  12407","2019-09-06 21:43:07",23.3,65.5,980.1,16.5,73.9
"  12408","2019-09-06 21:43:22",23.3,65.5,979.9,16.5,73.9
"  12409","2019-09-06 21:43:37",23.3,65.5,980.1,16.5,73.9
"  12410","2019-09-06 21:43:52",23.3,65.5,979.9,16.5,73.9
"  12411","2019-09-06 21:44:07",23.3,65.5,980.0,16.5,73.9
"  12412","2019-09-06 21:44:22",23.3,65.5,979.9,16.5,73.9
"  12413","2019-09-06 21:44:37",23.3,65.5,980.1,16.5,73.9
"  12414","2019-09-06 21:44:52",23.3,65.5,980.0,16.5,73.9
"  12415","2019-09-06 21:45:07",23.3,65.5,980.0,16.5,73.9
"  12416","2019-09-06 21:45:22",23.3,65.5,979.9,16.5,73.9
"  12417","2019-09-06 21:45:37",23.3,65.5,980.0,16.5,73.9
"  12418","2019-09-06 21:45:52",23.3,65.5,979.9,16.5,73.9
"  12419","2019-09-06 21:46:07",23.3,65.5,980.0,16.5,73.9
"  12420","2019-09-06 21:46:22",23.3,65.5,979.9,16.5,73.9
"  12421","2019-09-06 21:46:37",23.3,65.5,979.9,16.5,73.9
"  12422","2019-09-06 21:46:52",23.3,65.5,979.9,16.5,73.9
"  12423","2019-09-06 21:47:07",23.3,65.5,979.9,16.5,73.9
"  12424","2019-09-06 21:47:22",23.3,65.5,979.9,16.5,73.9
"  12425","2019-09-06 21:47:37",23.3,65.5,980.0,16.5,73.9
"  12426","2019-09-06 21:47:52",23.3,65.5,980.0,16.5,73.9
"  12427","2019-09-06 21:48:07",23.3,65.5,980.0,16.5,73.9
"  12428","2019-09-06 21:48:22",23.3,65.5,979.9,16.5,73.9
"  12429","2019-09-06 21:48:37",23.3,65.5,979.9,16.5,73.9
"  12430","2019-09-06 21:48:52",23.3,65.5,979.9,16.5,73.9
"  12431","2019-09-06 21:49:07",23.3,65.5,979.9,16.5,73.9
"  12432","2019-09-06 21:49:22",23.3,65.5,979.9,16.5,73.9
"  12433","2019-09-06 21:49:37",23.3,65.5,979.9,16.5,73.9
"  12434","2019-09-06 21:49:52",23.3,65.5,979.9,16.5,73.9
"  12435","2019-09-06 21:50:07",23.3,65.5,980.0,16.5,73.9
"  12436","2019-09-06 21:50:22",23.3,65.5,980.0,16.5,73.9
"  12437","2019-09-06 21:50:37",23.3,65.5,980.0,16.5,73.9
"  12438","2019-09-06 21:50:52",23.3,65.5,979.9,16.5,73.9
"  12439","2019-09-06 21:51:07",23.3,65.5,980.0,16.5,73.9
"  12440","2019-09-06 21:51:22",23.3,65.5,979.9,16.5,73.9
"  12441","2019-09-06 21:51:37",23.3,65.5,979.9,16.5,73.9
"  12442","2019-09-06 21:51:52",23.3,65.5,979.9,16.5,73.9
"  12443","2019-09-06 21:52:07",23.3,65.5,979.8,16.5,73.9
"  12444","2019-09-06 21:52:22",23.3,65.5,979.9,16.5,73.9
"  12445","2019-09-06 21:52:37",23.3,65.5,979.9,16.5,73.9
"  12446","2019-09-06 21:52:52",23.3,65.5,980.0,16.5,73.9
"  12447","2019-09-06 21:53:07",23.3,65.5,979.9,16.5,73.9
"  12448","2019-09-06 21:53:22",23.3,65.5,980.0,16.5,73.9
"  12449","2019-09-06 21:53:37",23.3,65.5,980.0,16.5,73.9
"  12450","2019-09-06 21:53:52",23.3,65.5,979.9,16.5,73.9
"  12451","2019-09-06 21:54:07",23.3,65.5,979.9,16.5,73.9
"  12452","2019-09-06 21:54:22",23.3,65.6,979.9,16.5,73.9
"  12453","2019-09-06 21:54:37",23.3,65.5,979.9,16.5,73.9
"  12454","2019-09-06 21:54:52",23.3,65.5,980.0,16.5,73.9
"  12455","2019-09-06 21:55:07",23.3,65.5,979.8,16.5,73.9
"  12456","2019-09-06 21:55:22",23.3,65.5,980.0,16.5,73.9
"  12457","2019-09-06 21:55:37",23.3,65.5,979.9,16.5,73.9
"  12458","2019-09-06 21:55:52",23.3,65.5,979.9,16.5,73.9
"  12459","2019-09-06 21:56:07",23.3,65.6,980.1,16.5,73.9
"  12460","2019-09-06 21:56:22",23.3,65.6,979.9,16.5,73.9
"  12461","2019-09-06 21:56:37",23.3,65.6,980.0,16.5,73.9
"  12462","2019-09-06 21:56:52",23.3,65.6,980.0,16.5,73.9
"  12463","2019-09-06 21:57:07",23.3,65.6,979.9,16.5,73.9
"  12464","2019-09-06 21:57:22",23.3,65.6,980.0,16.5,73.9
"  12465","2019-09-06 21:57:37",23.3,65.6,979.9,16.5,73.9
"  12466","2019-09-06 21:57:52",23.3,65.6,980.0,16.5,73.9
"  12467","2019-09-06 21:58:07",23.3,65.6,979.9,16.5,73.9
"  12468","2019-09-06 21:58:22",23.3,65.6,980.0,16.5,73.9
"  12469","2019-09-06 21:58:37",23.3,65.6,980.0,16.5,73.9
"  12470","2019-09-06 21:58:52",23.3,65.6,980.0,16.5,73.9
"  12471","2019-09-06 21:59:07",23.3,65.6,980.0,16.5,73.9
"  12472","2019-09-06 21:59:22",23.3,65.6,980.0,16.5,73.9
"  12473","2019-09-06 21:59:37",23.3,65.6,980.0,16.5,73.9
"  12474","2019-09-06 21:59:52",23.3,65.6,980.0,16.5,73.9
"  12475","2019-09-06 22:00:07",23.2,65.6,979.9,16.4,73.8
"  12476","2019-09-06 22:00:22",23.3,65.6,979.8,16.5,73.9
"  12477","2019-09-06 22:00:37",23.3,65.6,979.9,16.5,73.9
"  12478","2019-09-06 22:00:52",23.3,65.6,980.0,16.5,73.9
"  12479","2019-09-06 22:01:07",23.3,65.6,980.0,16.5,73.9
"  12480","2019-09-06 22:01:22",23.3,65.6,980.0,16.5,73.9
"  12481","2019-09-06 22:01:37",23.2,65.6,980.0,16.4,73.8
"  12482","2019-09-06 22:01:52",23.2,65.6,980.0,16.4,73.8
"  12483","2019-09-06 22:02:07",23.2,65.6,980.0,16.4,73.8
"  12484","2019-09-06 22:02:22",23.2,65.6,980.0,16.4,73.8
"  12485","2019-09-06 22:02:37",23.2,65.6,980.0,16.4,73.8
"  12486","2019-09-06 22:02:52",23.2,65.6,980.0,16.4,73.8
"  12487","2019-09-06 22:03:07",23.2,65.6,980.0,16.4,73.8
"  12488","2019-09-06 22:03:22",23.2,65.6,980.0,16.4,73.8
"  12489","2019-09-06 22:03:37",23.2,65.6,980.1,16.4,73.8
"  12490","2019-09-06 22:03:52",23.2,65.6,980.1,16.4,73.8
"  12491","2019-09-06 22:04:07",23.2,65.6,980.1,16.4,73.8
"  12492","2019-09-06 22:04:22",23.2,65.6,979.9,16.4,73.8
"  12493","2019-09-06 22:04:37",23.2,65.6,980.1,16.4,73.8
"  12494","2019-09-06 22:04:52",23.2,65.6,980.0,16.4,73.8
"  12495","2019-09-06 22:05:07",23.2,65.6,980.1,16.4,73.8
"  12496","2019-09-06 22:05:22",23.2,65.6,980.0,16.4,73.8
"  12497","2019-09-06 22:05:37",23.2,65.6,980.1,16.4,73.8
"  12498","2019-09-06 22:05:52",23.2,65.6,980.1,16.4,73.8
"  12499","2019-09-06 22:06:07",23.2,65.6,980.0,16.4,73.8
"  12500","2019-09-06 22:06:22",23.2,65.6,980.1,16.4,73.8
"  12501","2019-09-06 22:06:37",23.2,65.6,980.1,16.4,73.8
"  12502","2019-09-06 22:06:52",23.2,65.6,980.0,16.4,73.8
"  12503","2019-09-06 22:07:07",23.2,65.6,980.1,16.4,73.8
"  12504","2019-09-06 22:07:22",23.2,65.6,980.1,16.4,73.8
"  12505","2019-09-06 22:07:37",23.2,65.6,980.1,16.4,73.8
"  12506","2019-09-06 22:07:52",23.2,65.6,980.0,16.4,73.8
"  12507","2019-09-06 22:08:07",23.2,65.6,980.0,16.4,73.8
"  12508","2019-09-06 22:08:22",23.2,65.6,980.0,16.4,73.8
"  12509","2019-09-06 22:08:37",23.2,65.6,980.0,16.4,73.8
"  12510","2019-09-06 22:08:52",23.2,65.6,980.0,16.4,73.8
"  12511","2019-09-06 22:09:07",23.2,65.6,980.0,16.4,73.8
"  12512","2019-09-06 22:09:22",23.2,65.6,980.1,16.4,73.8
"  12513","2019-09-06 22:09:37",23.2,65.6,980.0,16.4,73.8
"  12514","2019-09-06 22:09:52",23.2,65.6,980.1,16.4,73.8
"  12515","2019-09-06 22:10:07",23.2,65.6,980.1,16.4,73.8
"  12516","2019-09-06 22:10:22",23.2,65.6,980.1,16.4,73.8
"  12517","2019-09-06 22:10:37",23.2,65.6,980.1,16.4,73.8
"  12518","2019-09-06 22:10:52",23.2,65.6,980.1,16.4,73.8
"  12519","2019-09-06 22:11:07",23.2,65.6,980.0,16.4,73.8
"  12520","2019-09-06 22:11:22",23.2,65.6,980.1,16.4,73.8
"  12521","2019-09-06 22:11:37",23.2,65.6,980.1,16.4,73.8
"  12522","2019-09-06 22:11:52",23.2,65.6,980.1,16.4,73.8
"  12523","2019-09-06 22:12:07",23.2,65.6,980.1,16.4,73.8
"  12524","2019-09-06 22:12:22",23.2,65.6,980.0,16.4,73.8
"  12525","2019-09-06 22:12:37",23.2,65.6,980.0,16.4,73.8
"  12526","2019-09-06 22:12:52",23.2,65.6,980.0,16.4,73.8
"  12527","2019-09-06 22:13:07",23.2,65.6,980.1,16.4,73.8
"  12528","2019-09-06 22:13:22",23.2,65.6,980.2,16.4,73.8
"  12529","2019-09-06 22:13:37",23.2,65.6,980.1,16.4,73.8
"  12530","2019-09-06 22:13:52",23.2,65.6,980.0,16.4,73.8
"  12531","2019-09-06 22:14:07",23.2,65.6,980.0,16.4,73.8
"  12532","2019-09-06 22:14:22",23.2,65.6,980.1,16.4,73.8
"  12533","2019-09-06 22:14:37",23.2,65.6,980.0,16.4,73.8
"  12534","2019-09-06 22:14:52",23.2,65.6,980.0,16.4,73.8
"  12535","2019-09-06 22:15:07",23.2,65.6,980.1,16.4,73.8
"  12536","2019-09-06 22:15:22",23.2,65.6,980.1,16.4,73.8
"  12537","2019-09-06 22:15:37",23.2,65.6,980.0,16.4,73.8
"  12538","2019-09-06 22:15:52",23.2,65.6,980.1,16.4,73.8
"  12539","2019-09-06 22:16:07",23.2,65.6,980.1,16.4,73.8
"  12540","2019-09-06 22:16:22",23.2,65.6,980.1,16.4,73.8
"  12541","2019-09-06 22:16:37",23.2,65.6,980.1,16.4,73.8
"  12542","2019-09-06 22:16:52",23.2,65.6,980.2,16.4,73.8
"  12543","2019-09-06 22:17:07",23.2,65.6,980.1,16.4,73.8
"  12544","2019-09-06 22:17:22",23.2,65.6,980.1,16.4,73.8
"  12545","2019-09-06 22:17:37",23.2,65.6,980.2,16.4,73.8
"  12546","2019-09-06 22:17:52",23.2,65.6,980.0,16.4,73.8
"  12547","2019-09-06 22:18:07",23.2,65.6,980.0,16.4,73.8
"  12548","2019-09-06 22:18:22",23.2,65.6,980.2,16.4,73.8
"  12549","2019-09-06 22:18:37",23.2,65.6,980.2,16.4,73.8
"  12550","2019-09-06 22:18:52",23.2,65.6,980.1,16.4,73.8
"  12551","2019-09-06 22:19:07",23.2,65.6,980.2,16.4,73.8
"  12552","2019-09-06 22:19:22",23.2,65.6,980.1,16.4,73.8
"  12553","2019-09-06 22:19:37",23.2,65.6,980.1,16.4,73.8
"  12554","2019-09-06 22:19:52",23.2,65.6,980.1,16.4,73.8
"  12555","2019-09-06 22:20:07",23.2,65.6,980.1,16.4,73.8
"  12556","2019-09-06 22:20:22",23.2,65.6,980.1,16.4,73.8
"  12557","2019-09-06 22:20:37",23.2,65.6,980.3,16.4,73.8
"  12558","2019-09-06 22:20:52",23.2,65.6,980.3,16.4,73.8
"  12559","2019-09-06 22:21:07",23.2,65.6,980.2,16.4,73.8
"  12560","2019-09-06 22:21:22",23.2,65.6,980.2,16.4,73.8
"  12561","2019-09-06 22:21:37",23.2,65.6,980.2,16.4,73.8
"  12562","2019-09-06 22:21:52",23.2,65.6,980.3,16.4,73.8
"  12563","2019-09-06 22:22:07",23.2,65.6,980.2,16.4,73.8
"  12564","2019-09-06 22:22:22",23.2,65.6,980.2,16.4,73.8
"  12565","2019-09-06 22:22:37",23.2,65.6,980.2,16.4,73.8
"  12566","2019-09-06 22:22:52",23.2,65.6,980.3,16.4,73.8
"  12567","2019-09-06 22:23:07",23.2,65.6,980.2,16.4,73.8
"  12568","2019-09-06 22:23:22",23.2,65.6,980.2,16.4,73.8
"  12569","2019-09-06 22:23:37",23.2,65.6,980.3,16.4,73.8
"  12570","2019-09-06 22:23:52",23.2,65.6,980.2,16.4,73.8
"  12571","2019-09-06 22:24:07",23.2,65.6,980.3,16.4,73.8
"  12572","2019-09-06 22:24:22",23.2,65.6,980.3,16.4,73.8
"  12573","2019-09-06 22:24:37",23.2,65.6,980.3,16.4,73.8
"  12574","2019-09-06 22:24:52",23.2,65.6,980.3,16.4,73.8
"  12575","2019-09-06 22:25:07",23.2,65.6,980.3,16.4,73.8
"  12576","2019-09-06 22:25:22",23.2,65.6,980.3,16.4,73.8
"  12577","2019-09-06 22:25:37",23.2,65.6,980.2,16.4,73.8
"  12578","2019-09-06 22:25:52",23.2,65.6,980.4,16.4,73.8
"  12579","2019-09-06 22:26:07",23.2,65.6,980.3,16.4,73.8
"  12580","2019-09-06 22:26:22",23.2,65.6,980.3,16.4,73.8
"  12581","2019-09-06 22:26:37",23.2,65.6,980.3,16.4,73.8
"  12582","2019-09-06 22:26:52",23.2,65.6,980.2,16.4,73.8
"  12583","2019-09-06 22:27:07",23.2,65.6,980.3,16.4,73.8
"  12584","2019-09-06 22:27:22",23.2,65.6,980.4,16.4,73.8
"  12585","2019-09-06 22:27:37",23.2,65.6,980.3,16.4,73.8
"  12586","2019-09-06 22:27:52",23.2,65.6,980.2,16.4,73.8
"  12587","2019-09-06 22:28:07",23.2,65.6,980.4,16.4,73.8
"  12588","2019-09-06 22:28:22",23.2,65.6,980.3,16.4,73.8
"  12589","2019-09-06 22:28:37",23.2,65.6,980.3,16.4,73.8
"  12590","2019-09-06 22:28:52",23.2,65.6,980.3,16.4,73.8
"  12591","2019-09-06 22:29:07",23.2,65.6,980.2,16.4,73.8
"  12592","2019-09-06 22:29:22",23.2,65.6,980.3,16.4,73.8
"  12593","2019-09-06 22:29:37",23.2,65.6,980.2,16.4,73.8
"  12594","2019-09-06 22:29:52",23.2,65.6,980.2,16.4,73.8
"  12595","2019-09-06 22:30:07",23.2,65.6,980.3,16.4,73.8
"  12596","2019-09-06 22:30:22",23.2,65.6,980.1,16.4,73.8
"  12597","2019-09-06 22:30:37",23.2,65.6,980.2,16.4,73.8
"  12598","2019-09-06 22:30:52",23.2,65.6,980.2,16.4,73.8
"  12599","2019-09-06 22:31:07",23.2,65.6,980.2,16.4,73.8
"  12600","2019-09-06 22:31:22",23.2,65.6,980.2,16.4,73.8
"  12601","2019-09-06 22:31:37",23.2,65.6,980.3,16.4,73.8
"  12602","2019-09-06 22:31:52",23.2,65.6,980.2,16.4,73.8
"  12603","2019-09-06 22:32:07",23.2,65.6,980.1,16.4,73.8
"  12604","2019-09-06 22:32:22",23.2,65.6,980.2,16.4,73.8
"  12605","2019-09-06 22:32:37",23.2,65.6,980.1,16.4,73.8
"  12606","2019-09-06 22:32:52",23.2,65.6,980.2,16.4,73.8
"  12607","2019-09-06 22:33:07",23.2,65.6,980.2,16.4,73.8
"  12608","2019-09-06 22:33:22",23.2,65.6,980.2,16.4,73.8
"  12609","2019-09-06 22:33:37",23.2,65.6,980.3,16.4,73.8
"  12610","2019-09-06 22:33:52",23.2,65.6,980.3,16.4,73.8
"  12611","2019-09-06 22:34:07",23.2,65.6,980.3,16.4,73.8
"  12612","2019-09-06 22:34:22",23.2,65.6,980.3,16.4,73.8
"  12613","2019-09-06 22:34:37",23.2,65.6,980.3,16.4,73.8
"  12614","2019-09-06 22:34:52",23.2,65.6,980.3,16.4,73.8
"  12615","2019-09-06 22:35:07",23.2,65.6,980.1,16.4,73.8
"  12616","2019-09-06 22:35:22",23.2,65.6,980.2,16.4,73.8
"  12617","2019-09-06 22:35:37",23.2,65.6,980.1,16.4,73.8
"  12618","2019-09-06 22:35:52",23.2,65.6,980.2,16.4,73.8
"  12619","2019-09-06 22:36:07",23.2,65.6,980.0,16.4,73.8
"  12620","2019-09-06 22:36:22",23.2,65.6,980.3,16.4,73.8
"  12621","2019-09-06 22:36:37",23.2,65.6,980.2,16.4,73.8
"  12622","2019-09-06 22:36:52",23.2,65.6,980.3,16.4,73.8
"  12623","2019-09-06 22:37:07",23.2,65.6,980.2,16.4,73.8
